opcode_dec,opcode_hex,name
1972,0x7B4,
1973,0x7B5,
1974,0x7B6,
1975,0x7B7,
1976,0x7B8,
1977,0x7B9,
1978,0x7BA,
1979,0x7BB,
1980,0x7BC,
1981,0x7BD,
1982,0x7BE,
1983,0x7BF,
1984,0x7C0,
1985,0x7C1,
1986,0x7C2,
1987,0x7C3,
1988,0x7C4,
1989,0x7C5,
1990,0x7C6,
1991,0x7C7,
1992,0x7C8,
1993,0x7C9,
1994,0x7CA,
1995,0x7CB,
1996,0x7CC,
1997,0x7CD,
1998,0x7CE,
1999,0x7CF,
2000,0x7D0,
2001,0x7D1,
2002,0x7D2,
2003,0x7D3,
2004,0x7D4,
2005,0x7D5,
2006,0x7D6,
2007,0x7D7,
2008,0x7D8,
2009,0x7D9,
2010,0x7DA,
2011,0x7DB,
2012,0x7DC,
2013,0x7DD,
2014,0x7DE,
2015,0x7DF,
2016,0x7E0,
2017,0x7E1,
2018,0x7E2,
2019,0x7E3,
2020,0x7E4,
2021,0x7E5,
2022,0x7E6,
2023,0x7E7,
2024,0x7E8,
2025,0x7E9,
2026,0x7EA,
2027,0x7EB,
2028,0x7EC,
2029,0x7ED,
2030,0x7EE,
2031,0x7EF,
2032,0x7F0,
2033,0x7F1,
2034,0x7F2,
2035,0x7F3,
2036,0x7F4,
2037,0x7F5,
2038,0x7F6,
2039,0x7F7,
2040,0x7F8,
2041,0x7F9,
2042,0x7FA,
2043,0x7FB,
2044,0x7FC,
2045,0x7FD,
2046,0x7FE,
2047,0x7FF,
2048,0x800,CMSG_MULTIPLE_MOVES_BETTER
2049,0x801,SMSG_MULTIPLE_MOVES_BETTER
2050,0x802,
2051,0x803,
2052,0x804,
2053,0x805,
2054,0x806,
2055,0x807,
2056,0x808,
2057,0x809,
2058,0x80A,
2059,0x80B,
2060,0x80C,
2061,0x80D,
2062,0x80E,
2063,0x80F,
2064,0x810,
2065,0x811,
2066,0x812,
2067,0x813,
2068,0x814,
2069,0x815,
2070,0x816,
2071,0x817,
2072,0x818,
2073,0x819,
2074,0x81A,
2075,0x81B,
2076,0x81C,
2077,0x81D,
2078,0x81E,
2079,0x81F,
2080,0x820,
2081,0x821,
2082,0x822,
2083,0x823,
2084,0x824,
2085,0x825,
2086,0x826,
2087,0x827,
2088,0x828,
2089,0x829,
2090,0x82A,
2091,0x82B,
2092,0x82C,
2093,0x82D,
2094,0x82E,
2095,0x82F,
2096,0x830,
2097,0x831,
2098,0x832,
2099,0x833,
2100,0x834,
2101,0x835,
2102,0x836,
2103,0x837,
2104,0x838,
2105,0x839,
2106,0x83A,
2107,0x83B,
2108,0x83C,
2109,0x83D,
2110,0x83E,
2111,0x83F,
2112,0x840,
2113,0x841,
2114,0x842,
2115,0x843,
2116,0x844,
2117,0x845,
2118,0x846,
2119,0x847,
2120,0x848,
2121,0x849,
2122,0x84A,
2123,0x84B,
2124,0x84C,
2125,0x84D,
2126,0x84E,
2127,0x84F,
2128,0x850,
2129,0x851,
2130,0x852,
2131,0x853,
2132,0x854,
2133,0x855,
2134,0x856,
2135,0x857,
2136,0x858,
2137,0x859,
2138,0x85A,
2139,0x85B,
2140,0x85C,
2141,0x85D,
2142,0x85E,
2143,0x85F,
2144,0x860,
2145,0x861,
2146,0x862,
2147,0x863,
2148,0x864,
2149,0x865,
2150,0x866,
2151,0x867,
2152,0x868,
2153,0x869,
2154,0x86A,
2155,0x86B,
2156,0x86C,
2157,0x86D,
2158,0x86E,
2159,0x86F,
2160,0x870,
2161,0x871,
2162,0x872,
2163,0x873,
2164,0x874,
2165,0x875,
2166,0x876,
2167,0x877,
2168,0x878,
2169,0x879,
2170,0x87A,
2171,0x87B,
2172,0x87C,
2173,0x87D,
2174,0x87E,
2175,0x87F,
2176,0x880,
2177,0x881,
2178,0x882,
2179,0x883,
2180,0x884,
2181,0x885,
2182,0x886,
2183,0x887,
2184,0x888,
2185,0x889,
2186,0x88A,
2187,0x88B,
2188,0x88C,
2189,0x88D,
2190,0x88E,
2191,0x88F,
2192,0x890,
2193,0x891,
2194,0x892,
2195,0x893,
2196,0x894,
2197,0x895,
2198,0x896,
2199,0x897,
2200,0x898,
2201,0x899,
2202,0x89A,
2203,0x89B,
2204,0x89C,
2205,0x89D,
2206,0x89E,
2207,0x89F,
2208,0x8A0,
2209,0x8A1,
2210,0x8A2,
2211,0x8A3,
2212,0x8A4,
2213,0x8A5,
2214,0x8A6,
2215,0x8A7,
2216,0x8A8,
2217,0x8A9,
2218,0x8AA,
2219,0x8AB,
2220,0x8AC,
2221,0x8AD,
2222,0x8AE,
2223,0x8AF,
2224,0x8B0,
2225,0x8B1,
2226,0x8B2,
2227,0x8B3,
2228,0x8B4,
2229,0x8B5,
2230,0x8B6,
2231,0x8B7,
2232,0x8B8,
2233,0x8B9,
2234,0x8BA,
2235,0x8BB,
2236,0x8BC,
2237,0x8BD,
2238,0x8BE,
2239,0x8BF,
2240,0x8C0,
2241,0x8C1,
2242,0x8C2,
2243,0x8C3,
2244,0x8C4,
2245,0x8C5,
2246,0x8C6,
2247,0x8C7,
2248,0x8C8,
2249,0x8C9,
2250,0x8CA,
2251,0x8CB,
2252,0x8CC,
2253,0x8CD,
2254,0x8CE,
2255,0x8CF,
2256,0x8D0,
2257,0x8D1,
2258,0x8D2,
2259,0x8D3,
2260,0x8D4,
2261,0x8D5,
2262,0x8D6,
2263,0x8D7,
2264,0x8D8,
2265,0x8D9,
2266,0x8DA,
2267,0x8DB,
2268,0x8DC,
2269,0x8DD,
2270,0x8DE,
2271,0x8DF,
2272,0x8E0,
2273,0x8E1,
2274,0x8E2,
2275,0x8E3,
2276,0x8E4,
2277,0x8E5,
2278,0x8E6,
2279,0x8E7,
2280,0x8E8,
2281,0x8E9,
2282,0x8EA,
2283,0x8EB,
2284,0x8EC,
2285,0x8ED,
2286,0x8EE,
2287,0x8EF,
2288,0x8F0,
2289,0x8F1,
2290,0x8F2,
2291,0x8F3,
2292,0x8F4,
2293,0x8F5,
2294,0x8F6,
2295,0x8F7,
2296,0x8F8,
2297,0x8F9,
2298,0x8FA,
2299,0x8FB,
2300,0x8FC,
2301,0x8FD,
2302,0x8FE,
2303,0x8FF,
2304,0x900,
2305,0x901,
2306,0x902,
2307,0x903,SMSG_REPLICATE_CONFIG
2308,0x904,SMSG_PACKET_BROADCAST
2309,0x905,SMSG_CUSTOM_ASCENSION_POINTS_UPDATE
2310,0x906,SMSG_CUSTOM_WINDOW_SET_VISIBILITY
2311,0x907,SMSG_FEL_COMMUTATION_LIST
2312,0x908,SMSG_MYTHIC_PLUS_DUNGEON_STATE_CHANGED
2313,0x909,SMSG_MYTHIC_PLUS_PROGRESS_UPDATE
2314,0x90A,SMSG_MYTHIC_PLUS_TIMER_UPDATE
2315,0x90B,SMSG_GAME_MODE_CHANGED
2316,0x90C,SMSG_DISCORD_INITIALIZE
2317,0x90D,SMSG_DISCORD_UPDATE
2318,0x90E,SMSG_DISCORD_GUILD_INVITE
2319,0x90F,SMSG_POI_ADD
2320,0x910,SMSG_POI_REMOVE
2321,0x911,SMSG_POI_CLEAR
2322,0x912,SMSG_ASCENSIONGM_TICKET_CREATED
2323,0x913,SMSG_ASCENSIONGM_TICKET_EDITED
2324,0x914,SMSG_ASCENSIONGM_TICKET_FORGET
2325,0x915,SMSG_ASCENSIONGM_TICKET_CLOSED
2326,0x916,SMSG_ASCENSIONGM_TICKET_LIST
2327,0x917,SMSG_ASCENSIONGM_TICKET_CHAT
2328,0x918,SMSG_ASCENSIONGM_TICKET_CHAT_HISTORY
2329,0x919,SMSG_ASCENSIONGM_TICKET_HISTORY
2330,0x91A,SMSG_PGF_GROUP_LIST_RESPONSE
2331,0x91B,SMSG_PGF_APPLICANT_LIST_RESPONSE
2332,0x91C,SMSG_PGF_APPLICANT_DECLINE
2333,0x91D,SMSG_PGF_APPLICANT_APPLIED
2334,0x91E,SMSG_PGF_APPLICANT_REVOKED
2335,0x91F,SMSG_PGF_GROUP_ENLISTING_RESPONSE
2336,0x920,SMSG_PGF_GROUP_DELISTING_RESPONSE
2337,0x921,SMSG_PGF_GROUP_INVITE_APPLICANT_RESPONSE
2338,0x922,SMSG_PGF_GROUP_DECLINE_APPLICANT_RESPONSE
2339,0x923,SMSG_PGF_GROUP_APPLY_RESPONSE
2340,0x924,SMSG_PGF_GROUP_UNAPPLY_RESPONSE
2341,0x925,SMSG_ASCENSION_PVP_REWARD_INFO_QUERY_RESPONSE
2342,0x926,SMSG_CA_AVAILABLE_CREDITS_UPDATE
2343,0x927,SMSG_AUTO_QUEST_UPDATE
2344,0x928,SMSG_CHAT_CHECK_ADD
2345,0x929,SMSG_CHAT_CHECK_REMOVE
2346,0x92A,SMSG_PATCH_SPELL
2347,0x92B,SMSG_BG_QUEUE_TIME_ALERT
2348,0x92C,SMSG_PATCH_SPELL_VISUAL
2349,0x92D,SMSG_PATCH_SPELL_VISUAL_KIT
2350,0x92E,SMSG_PATCH_SPELL_VISUAL_KIT_MODEL_ATTACH
2351,0x92F,SMSG_PATCH_SPELL_VISUAL_EFFECT_NAME
2352,0x930,SMSG_PATCH_SPELL_MISSILE
2353,0x931,SMSG_PATCH_SPELL_MISSILE_MOTION
2354,0x932,SMSG_PATCH_ITEM
2355,0x933,SMSG_PATCH_SKILL_LINE
2356,0x934,SMSG_PATCH_SKILL_LINE_ABILITY
2357,0x935,SMSG_PATCH_SPELL_ITEM_ENCHANTMENT
2358,0x936,SMSG_PATCH_ACHIEVEMENT
2359,0x937,SMSG_PATCH_ACHIEVEMENT_CRITERIA
2360,0x938,SMSG_PATCH_ACHIEVEMENT_CATEGORY
2361,0x939,SMSG_PATCH_AREA_TABLE
2362,0x93A,SMSG_PATCH_CHAR_START_OUTFIT
2363,0x93B,SMSG_PATCH_CHR_CLASSES
2364,0x93C,SMSG_PATCH_CREATURE_FAMILY
2365,0x93D,SMSG_PATCH_CREATURE_TYPE
2366,0x93E,SMSG_PATCH_CURRENCY_CATEGORY
2367,0x93F,SMSG_PATCH_CURRENCY_TYPES
2368,0x940,SMSG_PATCH_DUNGEON_ENCOUNTER
2369,0x941,SMSG_PATCH_FACTION
2370,0x942,SMSG_PATCH_FACTION_TEMPLATE
2371,0x943,SMSG_PATCH_HOLIDAYS
2372,0x944,SMSG_PATCH_ITEM_EXTENDED_COST
2373,0x945,SMSG_PATCH_LFG_DUNGEONS
2374,0x946,SMSG_PATCH_LOCK
2375,0x947,SMSG_PATCH_PVP_DIFFICULTY
2376,0x948,SMSG_PATCH_SKILL_RACE_CLASS_INFO
2377,0x949,SMSG_PATCH_SPELL_SHAPESHIFT_FORM
2378,0x94A,SMSG_PATCH_SPELL_ICON
2379,0x94B,SMSG_PATCH_TALENT
2380,0x94C,SMSG_PATCH_TALENT_TAB
2381,0x94D,SMSG_PATCH_WORLD_SAFE_LOCS
2382,0x94E,SMSG_KNOWN_ADDON_LIST
2383,0x94F,SMSG_PATCH_SPELL_CATEGORY
2384,0x950,SMSG_PATCH_SPELL_DURATION
2385,0x951,SMSG_PATCH_SPELL_CAST_TIMES
2386,0x952,SMSG_PATCH_SPELL_RADIUS
2387,0x953,SMSG_PATCH_SPELL_RANGE
2388,0x954,SMSG_PATCH_SPELL_DIFFICULTY
2389,0x955,SMSG_PATCH_SPELL_DESCRIPTION_VARIABLES
2390,0x956,SMSG_PATCH_SPELL_EFFECT_CAMERA_SHAKES
2391,0x957,SMSG_PATCH_SPELL_CHAIN_EFFECTS
2392,0x958,SMSG_PATCH_SPELL_ITEM_ENCHANTMENT_CONDITION
2393,0x959,SMSG_PATCH_SPELL_VISUAL_KIT_AREA_MODEL
2394,0x95A,SMSG_PATCH_SPELL_VISUAL_PRECAST_TRANSITIONS
2395,0x95B,SMSG_PATCH_PARTICLE_COLOR
2396,0x95C,SMSG_PATCH_GROUND_EFFECT_TEXTURE
2397,0x95D,SMSG_PATCH_GROUND_EFFECT_DOODAD
2398,0x95E,SMSG_PATCH_SCREEN_EFFECT
2399,0x95F,SMSG_PATCH_SPELL_RUNE_COST
2400,0x960,SMSG_PATCH_TOTEM_CATEGORY
2401,0x961,SMSG_PATCH_SPELL_FOCUS_OBJECT
2402,0x962,SMSG_PATCH_CAMERA_SHAKES
2403,0x963,SMSG_PATCH_OVERRIDE_SPELL_DATA
2404,0x964,SMSG_PATCH_ITEM_VISUALS
2405,0x965,SMSG_PATCH_ITEM_VISUAL_EFFECTS
2406,0x966,SMSG_PATCH_ITEM_SET
2407,0x967,SMSG_PATCH_ITEM_RANDOM_SUFFIX
2408,0x968,SMSG_PATCH_ITEM_RANDOM_PROPERTIES
2409,0x969,SMSG_PATCH_ITEM_PURCHASE_GROUP
2410,0x96A,SMSG_PATCH_ITEM_LIMIT_CATEGORY
2411,0x96B,SMSG_PATCH_ITEM_DISPLAY_INFO
2412,0x96C,SMSG_PATCH_ITEM_COND_EXT_COSTS
2413,0x96D,SMSG_PATCH_RAND_PROP_POINTS
2414,0x96E,SMSG_PATCH_SCALING_STAT_DISTRIBUTION
2415,0x96F,SMSG_PATCH_SCALING_STAT_VALUES
2416,0x970,SMSG_PATCH_HELMET_GEOSET_VIS_DATA
2417,0x971,SMSG_PATCH_CREATURE_SPELL_DATA
2418,0x972,SMSG_PATCH_CREATURE_SOUND_DATA
2419,0x973,SMSG_PATCH_CREATURE_MOVEMENT_INFO
2420,0x974,SMSG_PATCH_CREATURE_MODEL_DATA
2421,0x975,SMSG_PATCH_CREATURE_DISPLAY_INFO_EXTRA
2422,0x976,SMSG_PATCH_CREATURE_DISPLAY_INFO
2423,0x977,SMSG_PATCH_NPCSOUNDS
2424,0x978,SMSG_PATCH_UNIT_BLOOD
2425,0x979,SMSG_PATCH_UNIT_BLOOD_LEVELS
2426,0x97A,SMSG_PATCH_VEHICLE
2427,0x97B,SMSG_PATCH_VEHICLE_SEAT
2428,0x97C,SMSG_PATCH_VEHICLE_UIINDICATOR
2429,0x97D,SMSG_PATCH_VEHICLE_UIIND_SEAT
2430,0x97E,SMSG_PATCH_GAME_OBJECT_DISPLAY_INFO
2431,0x97F,SMSG_PATCH_GAME_OBJECT_ART_KIT
2432,0x980,SMSG_PATCH_OBJECT_EFFECT_PACKAGE_ELEM
2433,0x981,SMSG_PATCH_OBJECT_EFFECT_MODIFIER
2434,0x982,SMSG_PATCH_OBJECT_EFFECT_PACKAGE
2435,0x983,SMSG_PATCH_OBJECT_EFFECT
2436,0x984,SMSG_PATCH_OBJECT_EFFECT_GROUP
2437,0x985,SMSG_PATCH_SOUND_WATER_TYPE
2438,0x986,SMSG_PATCH_SOUND_PROVIDER_PREFERENCES
2439,0x987,SMSG_PATCH_SOUND_SAMPLE_PREFERENCES
2440,0x988,SMSG_PATCH_SOUND_FILTER
2441,0x989,SMSG_PATCH_SOUND_FILTER_ELEM
2442,0x98A,SMSG_PATCH_SOUND_ENTRIES_ADVANCED
2443,0x98B,SMSG_PATCH_SOUND_ENTRIES
2444,0x98C,SMSG_PATCH_SOUND_EMITTERS
2445,0x98D,SMSG_PATCH_SOUND_AMBIENCE
2446,0x98E,SMSG_PATCH_VOCAL_UISOUNDS
2447,0x98F,SMSG_PATCH_UISOUND_LOOKUPS
2448,0x990,SMSG_PATCH_ZONE_MUSIC
2449,0x991,SMSG_PATCH_ZONE_INTRO_MUSIC_TABLE
2450,0x992,SMSG_PATCH_WORLD_STATE_ZONE_SOUNDS
2451,0x993,SMSG_PATCH_WORLD_CHUNK_SOUNDS
2452,0x994,SMSG_PATCH_SHEATHE_SOUND_LOOKUPS
2453,0x995,SMSG_PATCH_BATTLEMASTER_LIST
2454,0x996,SMSG_PATCH_LOCK_TYPE
2455,0x997,SMSG_PATCH_FACTION_GROUP
2456,0x998,SMSG_PATCH_AREA_TRIGGER
2457,0x999,SMSG_PATCH_AREA_POI
2458,0x99A,SMSG_PATCH_AREA_GROUP
2459,0x99B,SMSG_PATCH_LFGDUNGEON_GROUP
2460,0x99C,SMSG_PATCH_LFGDUNGEON_EXPANSION
2461,0x99D,SMSG_PATCH_WORLD_STATE_UI
2462,0x99E,SMSG_PATCH_QUEST_FACTION_REWARD
2463,0x99F,SMSG_PATCH_QUEST_INFO
2464,0x9A0,SMSG_PATCH_QUEST_SORT
2465,0x9A1,SMSG_PATCH_QUEST_XP
2466,0x9A2,SMSG_PATCH_SKILL_COSTS_DATA
2467,0x9A3,SMSG_PATCH_SKILL_LINE_CATEGORY
2468,0x9A4,SMSG_PATCH_SKILL_TIERS
2469,0x9A5,SMSG_PATCH_TAXI_NODES
2470,0x9A6,SMSG_PATCH_TAXI_PATH
2471,0x9A7,SMSG_PATCH_TAXI_PATH_NODE
2472,0x9A8,SMSG_PATCH_DUNGEON_MAP
2473,0x9A9,SMSG_PATCH_DUNGEON_MAP_CHUNK
2474,0x9AA,SMSG_PATCH_WORLD_MAP_AREA
2475,0x9AB,SMSG_PATCH_WORLD_MAP_CONTINENT
2476,0x9AC,SMSG_PATCH_WORLD_MAP_OVERLAY
2477,0x9AD,SMSG_PATCH_WORLD_MAP_TRANSFORMS
2478,0x9AE,SMSG_PATCH_TRANSPORT_ANIMATION
2479,0x9AF,SMSG_PATCH_TRANSPORT_PHYSICS
2480,0x9B0,SMSG_PATCH_TRANSPORT_ROTATION
2481,0x9B1,SMSG_SPELL_ACTIVATION_SHOW
2482,0x9B2,SMSG_SPELL_ACTIVATION_HIDE
2483,0x9B3,SMSG_UNUSED1
2484,0x9B4,SMSG_SEND_LOOT_LOCKOUTS
2485,0x9B5,SMSG_ADD_LOOT_LOCKOUT
2486,0x9B6,SMSG_REMOVE_LOOT_LOCKOUT
2487,0x9B7,SMSG_ASCENSIONGM_TRANSACTION_CREATED
2488,0x9B8,SMSG_ASCENSIONGM_TRANSACTION_CLOSED
2489,0x9B9,SMSG_ASCENSIONGM_TRANSACTION_LIST
2490,0x9BA,SMSG_ASCENSIONGM_TRANSACTION_HISTORY
2491,0x9BB,SMSG_ACCOUNT_INFO
2492,0x9BC,SMSG_REALM_INFO
2493,0x9BD,SMSG_GAME_EVENT_INFO
2494,0x9BE,SMSG_SEASONAL_COLLECTION_INFO
2495,0x9BF,SMSG_SEASONAL_COLLECTION_UNLOCKED
2496,0x9C0,SMSG_FRIEND_ADDON_LIST
2497,0x9C1,SMSG_INSTANCE_INFO
2498,0x9C2,SMSG_CLEAR_ALL_SPELL_CHARGES
2499,0x9C3,SMSG_CLEAR_SPELL_CHARGES
2500,0x9C4,SMSG_SEND_SPELL_CHARGES
2501,0x9C5,SMSG_SET_SPELL_CHARGES
2502,0x9C6,
2503,0x9C7,CMSG_MISSILE_FIRE_POSITION
2504,0x9C8,SMSG_PATCH_LIGHT
2505,0x9C9,SMSG_PATCH_LIGHT_PARAMS
2506,0x9CA,SMSG_PATCH_LIGHT_SKYBOX
2507,0x9CB,SMSG_PATCH_LIGHT_INT_BAND
2508,0x9CC,SMSG_PATCH_LIGHT_FLOAT_BAND
2509,0x9CD,SMSG_ASCENSION_GEO_DEBUG
2510,0x9CE,SMSG_DATA_HOTFIX
2511,0x9CF,SMSG_PATCH_CHARACTER_CREATION_CLASS_DETAILS
2512,0x9D0,SMSG_CHARACTER_CUSTOMIZATION_UNLOCKS
2513,0x9D1,SMSG_PATCH_CHR_CLASSES_ROLES
2514,0x9D2,SMSG_PATCH_OCCLUSION_VOLUME
2515,0x9D3,SMSG_PATCH_OCCLUSION_VOLUME_POINTS
2516,0x9D4,
